RefMol,EF1%,BEDROC,Target,n_neighbors,metric
ligand_CHEMBL230508,1.2476072861994445,0.1142682639218191,SRC,50,cosine
ligand_CHEMBL240747,0.0,0.0269133375596522,SRC,50,cosine
ligand_CHEMBL27085,0.0,0.0670376825734822,SRC,50,cosine
ligand_CHEMBL302483,4.990429144797777,0.171280774722804,SRC,50,cosine
ligand_CHEMBL306019,2.495214572398889,0.1321969568989451,SRC,50,cosine
ligand_CHEMBL355330,2.495214572398889,0.1178404456599041,SRC,50,cosine
ligand_CHEMBL380706,0.0,0.0515584463084185,SRC,50,cosine
ligand_CHEMBL385533,1.2476072861994445,0.0643918168613803,SRC,50,cosine
ligand_CHEMBL425312,0.0,0.0411854440969477,SRC,50,cosine
ligand_CHEMBL453386,1.2476072861994445,0.0907361858927122,SRC,50,cosine
ligand_CHEMBL454868,2.495214572398889,0.1986441303761429,SRC,50,cosine
ligand_CHEMBL475570,0.0,0.079051865266633,SRC,50,cosine
ligand_CHEMBL481968,1.2476072861994445,0.0960084390825956,SRC,50,cosine
ligand_CHEMBL550281,7.485643717196666,0.1952148782845389,SRC,50,cosine
ligand_CHEMBL81090,3.742821858598333,0.0919201877240207,SRC,50,cosine
ligand_CHEMBL83847,0.0,0.050901238296928,SRC,50,cosine
ligand_CHEMBL105084,6.238036430997221,0.1556194928780489,SRC,100,euclidean
ligand_CHEMBL128356,2.495214572398889,0.0893635234950456,SRC,100,euclidean
ligand_CHEMBL214329,1.2476072861994445,0.0791668414231783,SRC,100,euclidean
ligand_CHEMBL223147,1.2476072861994445,0.0606470824180692,SRC,100,euclidean
ligand_CHEMBL230508,4.990429144797777,0.1344106052781803,SRC,100,euclidean
ligand_CHEMBL240747,1.2476072861994445,0.0260104393028277,SRC,100,euclidean
ligand_CHEMBL27085,0.0,0.067897700678206,SRC,100,euclidean
ligand_CHEMBL302483,4.990429144797777,0.1295014815168085,SRC,100,euclidean
ligand_CHEMBL306019,2.495214572398889,0.0748462821141924,SRC,100,euclidean
ligand_CHEMBL355330,2.495214572398889,0.1400491770422607,SRC,100,euclidean
ligand_CHEMBL380706,1.2476072861994445,0.0552133301760721,SRC,100,euclidean
ligand_CHEMBL385533,1.2476072861994445,0.0950420527741649,SRC,100,euclidean
ligand_CHEMBL425312,1.2476072861994445,0.0808981837016582,SRC,100,euclidean
ligand_CHEMBL453386,1.2476072861994445,0.0949290279466019,SRC,100,euclidean
ligand_CHEMBL454868,6.238036430997221,0.177422313701366,SRC,100,euclidean
ligand_CHEMBL475570,1.2476072861994445,0.0756299719266296,SRC,100,euclidean
ligand_CHEMBL481968,1.2476072861994445,0.1062455691472418,SRC,100,euclidean
ligand_CHEMBL550281,2.495214572398889,0.1511853909610519,SRC,100,euclidean
ligand_CHEMBL81090,2.495214572398889,0.097317795159903,SRC,100,euclidean
ligand_CHEMBL83847,1.2476072861994445,0.0546835002258522,SRC,100,euclidean
ligand_CHEMBL105084,1.2476072861994445,0.1118393327811397,SRC,100,cosine
ligand_CHEMBL128356,2.495214572398889,0.0796722996304389,SRC,100,cosine
ligand_CHEMBL214329,3.742821858598333,0.11498344768065,SRC,100,cosine
ligand_CHEMBL223147,3.742821858598333,0.1066343754526987,SRC,100,cosine
ligand_CHEMBL230508,1.2476072861994445,0.1142275975688514,SRC,100,cosine
ligand_CHEMBL240747,0.0,0.0303572455674954,SRC,100,cosine
ligand_CHEMBL27085,0.0,0.0834410613349834,SRC,100,cosine
ligand_CHEMBL302483,3.742821858598333,0.102918034787192,SRC,100,cosine
ligand_CHEMBL306019,0.0,0.1139024825350953,SRC,100,cosine
ligand_CHEMBL355330,1.2476072861994445,0.0986774084785944,SRC,100,cosine
ligand_CHEMBL380706,0.0,0.0586118897102846,SRC,100,cosine
ligand_CHEMBL385533,1.2476072861994445,0.0742410047250969,SRC,100,cosine
ligand_CHEMBL425312,0.0,0.063917262393689,SRC,100,cosine
ligand_CHEMBL453386,0.0,0.0738678404790707,SRC,100,cosine
ligand_CHEMBL454868,2.495214572398889,0.1579863324861704,SRC,100,cosine
ligand_CHEMBL475570,0.0,0.0824613556998903,SRC,100,cosine
ligand_CHEMBL481968,1.2476072861994445,0.0868346669010915,SRC,100,cosine
ligand_CHEMBL550281,7.485643717196666,0.1862402225730341,SRC,100,cosine
ligand_CHEMBL81090,1.2476072861994445,0.1048509079079801,SRC,100,cosine
ligand_CHEMBL83847,0.0,0.070900977589395,SRC,100,cosine
ligand_CHEMBL126575,30.595733610822062,0.5757726018647038,TRY1,10,euclidean
ligand_CHEMBL130313,16.10301768990635,0.3579255699799072,TRY1,10,euclidean
ligand_CHEMBL130569,14.492715920915712,0.3702578856359118,TRY1,10,euclidean
ligand_CHEMBL134268,4.830905306971904,0.2112669087458993,TRY1,10,euclidean
ligand_CHEMBL141106,4.830905306971904,0.2347601689482116,TRY1,10,euclidean
ligand_CHEMBL150962,32.2060353798127,0.536939925152064,TRY1,10,euclidean
ligand_CHEMBL172147,30.595733610822062,0.5881628261307426,TRY1,10,euclidean
ligand_CHEMBL199268,11.272112382934443,0.3677285122666754,TRY1,10,euclidean
ligand_CHEMBL31967,3.22060353798127,0.1155121353624018,TRY1,10,euclidean
ligand_CHEMBL341083,1.610301768990635,0.0736253349226057,TRY1,10,euclidean
ligand_CHEMBL360684,11.272112382934443,0.3239223280862437,TRY1,10,euclidean
ligand_CHEMBL439678,0.0,0.0844171724057389,TRY1,10,euclidean
ligand_CHEMBL45785,27.37513007284079,0.5469298267812823,TRY1,10,euclidean
ligand_CHEMBL52205,38.64724245577524,0.6178265108468928,TRY1,10,euclidean
ligand_CHEMBL75828,16.10301768990635,0.4852390623732458,TRY1,10,euclidean
ligand_CHEMBL79828,1.610301768990635,0.1456101053781808,TRY1,10,euclidean
ligand_CHEMBL91654,22.544224765868886,0.4402943770805184,TRY1,10,euclidean
ligand_CHEMBL93445,19.323621227887617,0.5024593917399964,TRY1,10,euclidean
ligand_CHEMBL99630,11.272112382934443,0.3104667074675574,TRY1,10,euclidean
ligand_CHEMBL99951,16.10301768990635,0.4200537880493822,TRY1,10,euclidean
ligand_CHEMBL126575,14.492715920915712,0.3710380726188413,TRY1,10,cosine
ligand_CHEMBL130313,1.610301768990635,0.1748584579638565,TRY1,10,cosine
ligand_CHEMBL130569,9.661810613943809,0.2325502283663067,TRY1,10,cosine
ligand_CHEMBL134268,0.0,0.1948607159916227,TRY1,10,cosine
ligand_CHEMBL141106,3.22060353798127,0.1403984158536303,TRY1,10,cosine
ligand_CHEMBL150962,3.22060353798127,0.3044707507749203,TRY1,10,cosine
ligand_CHEMBL172147,11.272112382934443,0.3527861580856476,TRY1,10,cosine
ligand_CHEMBL199268,4.830905306971904,0.2836279184893885,TRY1,10,cosine
ligand_CHEMBL31967,9.661810613943809,0.2569346089729044,TRY1,10,cosine
ligand_CHEMBL341083,4.830905306971904,0.133211443650736,TRY1,10,cosine
ligand_CHEMBL360684,9.661810613943809,0.2860071695133293,TRY1,10,cosine
ligand_CHEMBL439678,3.22060353798127,0.1229635394718058,TRY1,10,cosine
ligand_CHEMBL45785,12.88241415192508,0.3366223721819332,TRY1,10,cosine
ligand_CHEMBL52205,20.93392299687825,0.4810969527647032,TRY1,10,cosine
ligand_CHEMBL75828,4.830905306971904,0.2599656557771379,TRY1,10,cosine
ligand_CHEMBL79828,9.661810613943809,0.2729210787929189,TRY1,10,cosine
ligand_CHEMBL91654,3.22060353798127,0.2301607953710615,TRY1,10,cosine
ligand_CHEMBL93445,16.10301768990635,0.3575799432242795,TRY1,10,cosine
ligand_CHEMBL99630,11.272112382934443,0.3031072486669341,TRY1,10,cosine
ligand_CHEMBL99951,9.661810613943809,0.3196815851139032,TRY1,10,cosine
ligand_CHEMBL126575,30.595733610822062,0.6331840423440991,TRY1,50,euclidean
ligand_CHEMBL130313,4.830905306971904,0.2492737082745041,TRY1,50,euclidean
ligand_CHEMBL130569,12.88241415192508,0.3080448203884391,TRY1,50,euclidean
ligand_CHEMBL134268,3.22060353798127,0.1592004593692767,TRY1,50,euclidean
ligand_CHEMBL141106,8.051508844953174,0.2382322385527502,TRY1,50,euclidean
ligand_CHEMBL150962,30.595733610822062,0.5210669871940723,TRY1,50,euclidean
ligand_CHEMBL172147,38.64724245577524,0.6624956659035416,TRY1,50,euclidean
ligand_CHEMBL199268,11.272112382934443,0.4000894457646299,TRY1,50,euclidean
ligand_CHEMBL31967,4.830905306971904,0.1992655335624046,TRY1,50,euclidean
ligand_CHEMBL341083,1.610301768990635,0.0656573361845368,TRY1,50,euclidean
ligand_CHEMBL360684,6.44120707596254,0.2083318073222292,TRY1,50,euclidean
ligand_CHEMBL439678,0.0,0.056714887927469,TRY1,50,euclidean
ligand_CHEMBL45785,32.2060353798127,0.5659850613115818,TRY1,50,euclidean
ligand_CHEMBL52205,37.03694068678461,0.6577451657627762,TRY1,50,euclidean
ligand_CHEMBL75828,16.10301768990635,0.4420661190542221,TRY1,50,euclidean
ligand_CHEMBL79828,1.610301768990635,0.1597730320347757,TRY1,50,euclidean
ligand_CHEMBL91654,22.544224765868886,0.5053080197834339,TRY1,50,euclidean
ligand_CHEMBL93445,33.81633714880333,0.5860733041713784,TRY1,50,euclidean
ligand_CHEMBL99630,11.272112382934443,0.314067350339731,TRY1,50,euclidean
ligand_CHEMBL99951,22.544224765868886,0.4927292900201843,TRY1,50,euclidean
ligand_CHEMBL126575,20.93392299687825,0.3886193641783459,TRY1,50,cosine
ligand_CHEMBL130313,3.22060353798127,0.1555851304953795,TRY1,50,cosine
ligand_CHEMBL130569,1.610301768990635,0.1779345755866586,TRY1,50,cosine
ligand_CHEMBL134268,1.610301768990635,0.128520842438356,TRY1,50,cosine
ligand_CHEMBL141106,3.22060353798127,0.1104808243519295,TRY1,50,cosine
ligand_CHEMBL150962,4.830905306971904,0.2512439180285079,TRY1,50,cosine
ligand_CHEMBL172147,4.830905306971904,0.2983856024122902,TRY1,50,cosine
ligand_CHEMBL199268,1.610301768990635,0.2142079830844695,TRY1,50,cosine
ligand_CHEMBL31967,8.051508844953174,0.2355786552011447,TRY1,50,cosine
ligand_CHEMBL341083,4.830905306971904,0.1177528564032544,TRY1,50,cosine
ligand_CHEMBL360684,4.830905306971904,0.1796801551131892,TRY1,50,cosine
ligand_CHEMBL439678,1.610301768990635,0.1432671594600602,TRY1,50,cosine
ligand_CHEMBL45785,1.610301768990635,0.2338357367445116,TRY1,50,cosine
ligand_CHEMBL52205,14.492715920915712,0.3902086461624067,TRY1,50,cosine
ligand_CHEMBL75828,4.830905306971904,0.2703487015093473,TRY1,50,cosine
ligand_CHEMBL79828,4.830905306971904,0.1962654136361682,TRY1,50,cosine
ligand_CHEMBL91654,8.051508844953174,0.2548065118831453,TRY1,50,cosine
ligand_CHEMBL93445,14.492715920915712,0.3867740263018078,TRY1,50,cosine
ligand_CHEMBL99630,3.22060353798127,0.2182515735777751,TRY1,50,cosine
ligand_CHEMBL99951,4.830905306971904,0.2592445705026105,TRY1,50,cosine
ligand_CHEMBL126575,32.2060353798127,0.608679644297543,TRY1,100,euclidean
ligand_CHEMBL130313,4.830905306971904,0.1634825743676586,TRY1,100,euclidean
ligand_CHEMBL130569,6.44120707596254,0.2085251238557174,TRY1,100,euclidean
ligand_CHEMBL134268,4.830905306971904,0.1387158954987436,TRY1,100,euclidean
ligand_CHEMBL141106,6.44120707596254,0.1549867982045799,TRY1,100,euclidean
ligand_CHEMBL150962,30.595733610822062,0.5313162350243794,TRY1,100,euclidean
ligand_CHEMBL172147,33.81633714880333,0.6325398183287747,TRY1,100,euclidean
ligand_CHEMBL199268,6.44120707596254,0.2657490166619697,TRY1,100,euclidean
ligand_CHEMBL31967,6.44120707596254,0.223685752241889,TRY1,100,euclidean
ligand_CHEMBL341083,1.610301768990635,0.0783569862854735,TRY1,100,euclidean
ligand_CHEMBL360684,6.44120707596254,0.2255576609435897,TRY1,100,euclidean
ligand_CHEMBL439678,1.610301768990635,0.0480708097125894,TRY1,100,euclidean
ligand_CHEMBL45785,28.985431841831424,0.5748613814642408,TRY1,100,euclidean
ligand_CHEMBL52205,37.03694068678461,0.6415150946724805,TRY1,100,euclidean
ligand_CHEMBL75828,14.492715920915712,0.3784259432051584,TRY1,100,euclidean
ligand_CHEMBL79828,6.44120707596254,0.2271631160013167,TRY1,100,euclidean
ligand_CHEMBL91654,28.985431841831424,0.5124897026712846,TRY1,100,euclidean
ligand_CHEMBL93445,35.426638917793966,0.5802548349480796,TRY1,100,euclidean
ligand_CHEMBL99630,12.88241415192508,0.2874315401771697,TRY1,100,euclidean
ligand_CHEMBL99951,27.37513007284079,0.5206292588864047,TRY1,100,euclidean
ligand_CHEMBL126575,17.713319458896983,0.3977569997686137,TRY1,100,cosine
ligand_CHEMBL130313,4.830905306971904,0.1591402725909924,TRY1,100,cosine
ligand_CHEMBL130569,3.22060353798127,0.173205497173719,TRY1,100,cosine
ligand_CHEMBL134268,3.22060353798127,0.1265410169890438,TRY1,100,cosine
ligand_CHEMBL141106,1.610301768990635,0.1131832979801047,TRY1,100,cosine
ligand_CHEMBL150962,1.610301768990635,0.1535482722166886,TRY1,100,cosine
ligand_CHEMBL172147,6.44120707596254,0.3034126541144469,TRY1,100,cosine
ligand_CHEMBL199268,1.610301768990635,0.1561833345445615,TRY1,100,cosine
ligand_CHEMBL31967,3.22060353798127,0.1688445905686012,TRY1,100,cosine
ligand_CHEMBL341083,3.22060353798127,0.0915774988103582,TRY1,100,cosine
ligand_CHEMBL360684,4.830905306971904,0.1507595252402109,TRY1,100,cosine
ligand_CHEMBL439678,1.610301768990635,0.1325658547670988,TRY1,100,cosine
ligand_CHEMBL45785,4.830905306971904,0.2649017098454841,TRY1,100,cosine
ligand_CHEMBL52205,11.272112382934443,0.3256933871883381,TRY1,100,cosine
ligand_CHEMBL75828,11.272112382934443,0.2772170399673548,TRY1,100,cosine
ligand_CHEMBL79828,4.830905306971904,0.1808883111254111,TRY1,100,cosine
ligand_CHEMBL91654,3.22060353798127,0.1818659948658792,TRY1,100,cosine
ligand_CHEMBL93445,12.88241415192508,0.2963626256070099,TRY1,100,cosine
ligand_CHEMBL99630,6.44120707596254,0.225009124825847,TRY1,100,cosine
ligand_CHEMBL99951,12.88241415192508,0.2523254901927992,TRY1,100,cosine
